ac_year,state_name,district_code,district_name,vilcd,vilname,schcd,schname,habname,blkname,schmgt_desc,schcat_desc,rururb,lat,long
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705002,KURBALOVASORA,15070500202,KURBALOVASORA P/S (Local Body),KURBALOVASORA,"EO, CADC",Local body,Primary,Rural,22.732865,92.517878
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705002,KURBALOVASORA,15070500203,KURBALOVASORA P.M MEMORIAL P/S (Local Body),KURBALOVASORA,"EO, CADC",Local body,Primary,Rural,22.73708,92.520681
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705003,BARAPANSURY-II,15070500301,BARAPANSURY-II GOVT M/S (Local Body),BARAPANSURY-II,"EO, CADC",Local body,Upper Primary only,Rural,22.705783,92.523111
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705003,BARAPANSURY-II,15070500302,BARAPANSURY-II GOVT P/S (Local Body),BARAPANSURY-II,"EO, CADC",Local body,Primary,Rural,22.705847,92.523111
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705003,BARAPANSURY-II,15070500303,AMTULI P/S (Local Body),BARAPANSURY-II,"EO, CADC",Local body,Primary,Rural,22.709875,92.520216
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705003,BARAPANSURY-II,15070500304,SONALI BAGAN P/S (Local Body),BARAPANSURY-II,"EO, CADC",Local body,Primary,Rural,22.702002,92.525279
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705004,SILSURY,15070500401,SILSURY UPS (SSA),SILSURY,"EO, CADC",SSA                                                                        ,Upper Primary only,Rural,22.660428,92.541715
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705004,SILSURY,15070500402,SILSURY P/S (Local Body),SILSURY,"EO, CADC",Local body,Primary,Rural,22.660563,92.541796
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705005,UGALSURY,15070500501,UGALSURY P/S (Local Body),UGULSURY,"EO, CADC",Local body,Primary,Rural,22.686663,92.531534
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705005,UGALSURY,15070500502,UGALSURY UPS (SSA),UGULSURY,"EO, CADC",SSA                                                                        ,Upper Primary only,Rural,22.686602,92.531443
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705005,UGALSURY,15070500503,BUICHEG LPS (SSA),UGULSURY,"EO, CADC",SSA                                                                        ,Primary,Rural,22.707867,92.536664
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705006,CHOTAPANSURY,15070500601,CHOTAPANSURY P/S (Local Body),CHOTAPANSURY,"EO, CADC",Local body,Primary,Rural,22.633931,92.535212
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705006,CHOTAPANSURY,15070500605,CHOTAPANSURY UPS (SSA),CHOTAPANSURY,"EO, CADC",SSA                                                                        ,Upper Primary only,Rural,22.634072,92.535046
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705007,GULSINGBAPSORA,15070500701,GULSINGBAPSORA P/S (Local Body),GULSINGBAPSORA,"EO, CADC",Local body,Primary,Rural,22.589881,92.540753
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705007,GULSINGBAPSORA,15070500702,GULSINGBAPSORA UPS (SSA),GULSINGBAPSORA,"EO, CADC",SSA                                                                        ,Upper Primary only,Rural,22.589966,92.540766
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705008,NAGDARASORA,15070500801,NAGDARASORA P/S (Local Body),NAGDARASORA,"EO, CADC",Local body,Primary,Rural,22.582208,92.555115
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705008,NAGDARASORA,15070500802,NAGDARASORA UPS (SSA),NAGDARASORA,"EO, CADC",SSA                                                                        ,Upper Primary only,Rural,22.582181,92.555152
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705009,GERAKULUKSORA,15070500901,GERAKULUKSORA P/S (Local Body),GERAKULUKSORA,"EO, CADC",Local body,Primary,Rural,22.569892,92.54558
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705009,GERAKULUKSORA,15070500902,GERAKULUKSORA UPS (SSA),GERAKULUKSORA,"EO, CADC",SSA                                                                        ,Upper Primary only,Rural,22.569812,92.545607
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705010,JARULSURY,15070501001,GANDHIAN M/S JARULSURY (Local Body),JARULSURY,"EO, CADC",Local body,Upper Primary only,Rural,22.543172,92.552942
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705010,JARULSURY,15070501002,GANDHIAN P/S JARULSURY (Local Body),JARULSURY,"EO, CADC",Local body,Primary,Rural,22.543367,92.553021
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705011,UGUDASURY 'S',15070501101,UGUDASURY 'S' UPS (SSA),UGUDASURY 'S',"EO, CADC",SSA                                                                        ,Upper Primary only,Rural,22.50632,92.559314
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705011,UGUDASURY 'S',15070501102,UGUDASURY 'S' P/S (Local Body),UGUDASURY 'S',"EO, CADC",Local body,Primary,Rural,22.506249,92.559662
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705011,UGUDASURY 'S',15070501103,BUNKAWN P/S (Local Body),UGUDASURY 'S',"EO, CADC",Local body,Primary,Rural,22.480984,92.571095
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705012,KUKURDULEYA,15070501202,KUKURDULEYA P/S (Local Body),KUKURDULEYA,"EO, CADC",Local body,Primary,Rural,22.471757,92.547554
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705012,KUKURDULEYA,15070501203,PHELLYABAPSORA P/S (Local Body),KUKURDULEYA,"EO, CADC",Local body,Primary,Rural,22.453641,92.561528
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705012,KUKURDULEYA,15070501204,KUKURDULEYA M/S (Local Body),KUKURDULEYA,"EO, CADC",Local body,Upper Primary only,Rural,22.471599,92.547734
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705013,MAINABAPSORA,15070501301,MAINABAPSORA-I UPS (SSA),MOINABAPSORA,"EO, CADC",SSA                                                                        ,Upper Primary only,Rural,22.431531,92.57315
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705013,MAINABAPSORA,15070501302,MAINABAPSORA-I P/S (Local Body),MOINABAPSORA,"EO, CADC",Local body,Primary,Rural,22.431581,92.572976
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705013,MAINABAPSORA,15070501304,BATTULI P/S (SSA),MOINABAPSORA,"EO, CADC",SSA                                                                        ,Primary,Rural,22.412696,92.59631
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705014,MAINABAPSORA-II,15070501401,MAINABAPSORA-II P/S (Local Body),MOINBAPSORA-II,"EO, CADC",Local body,Primary,Rural,22.448083,92.576139
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705014,MAINABAPSORA-II,15070501402,MAINABAPSORA-II M/S (Local Body),MOINBAPSORA-II,"EO, CADC",Local body,Upper Primary only,Rural,22.448042,92.576143
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705015,BARKABAKHALI-I,15070501501,BARKABAKHALI P/S (Local Body),BARKABAKHALI,"EO, CADC",Local body,Primary,Rural,22.413911,92.582978
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705015,BARKABAKHALI-I,15070501502,LAMBASORA P/S (Local Body),BARKABAKHALI,"EO, CADC",Local body,Primary,Rural,22.412201,92.576638
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705015,BARKABAKHALI-I,15070501503,DEVASORA 'W' LPS (SSA),BARAPANSURY-II,"EO, CADC",SSA                                                                        ,Primary,Rural,22.736681,92.514452
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705015,BARKABAKHALI-I,15070501504,BARABAKHALI UPS (SSA),BARKABAKHALI,"EO, CADC",SSA                                                                        ,Upper Primary only,Rural,22.41392,92.582879
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705015,BARKABAKHALI-I,15070501505,GONDASORA LPS (SSA),BARKABAKHALI,"EO, CADC",SSA                                                                        ,Primary,Rural,22.398386,92.557689
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705016,JARUDUBOSORA,15070501601,JARUDUBOSORA P/S (Local Body),JARULDOBASORA,"EO, CADC",Local body,Primary,Rural,22.276694,92.591335
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705016,JARUDUBOSORA,15070501602,JARULDUBASORA UPS (SSA),JARULDOBASORA,"EO, CADC",SSA                                                                        ,Upper Primary only,Rural,22.276814,92.59125
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705017,RENGKASHYA,15070501701,RENGKASHYA M/S (Local Body),RENGKASHYA,"EO, CADC",Local body,Upper Primary only,Rural,22.37796,92.563223
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705017,RENGKASHYA,15070501702,RENGKASHYA P/S (Local Body),RENGKASHYA,"EO, CADC",Local body,Primary,Rural,22.377897,92.56318
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705018,FUTSURY,15070501801,FUTSURY P/S (Local Body),FUTSURY,"EO, CADC",Local body,Primary,Rural,22.342908,92.575386
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705018,FUTSURY,15070501802,ULUSURY 'W' LPS (SSA),FUTSURY,"EO, CADC",SSA                                                                        ,Primary,Rural,22.434437,92.571277
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705018,FUTSURY,15070501803,FUTSURY UPS (SSA),FUTSURY,"EO, CADC",SSA                                                                        ,Upper Primary only,Rural,22.342822,92.575376
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705019,LUDISORA,15070501901,LUDISORA P/S (SSA),LUDISORA,"EO, CADC",SSA                                                                        ,Primary,Rural,22.309149,92.588974
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705019,LUDISORA,15070501902,LUDISORA UPS (SSA),LUDISORA,"EO, CADC",SSA                                                                        ,Upper Primary only,Rural,22.3092,92.588853
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705020,LOKKISURY,15070502001,LOKKISURY P/S (Local Body),LOKKHISURY,"EO, CADC",Local body,Primary,Rural,22.332142,92.59052
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705020,LOKKISURY,15070502002,LOKKISURY UPS (SSA),LOKKHISURY,"EO, CADC",SSA                                                                        ,Upper Primary only,Rural,22.332094,92.590493
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705021,BOROITULI,15070502101,BOROITULI LPS (SSA),BOROITULI,"EO, CADC",SSA                                                                        ,Primary,Rural,22.251758,92.603814
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705021,BOROITULI,15070502102,BOROITULI UPS (SSA),BOROITULI,"EO, CADC",SSA                                                                        ,Upper Primary only,Rural,22.252073,92.603894
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705022,GERASURY,15070502201,GERASURY P/S (Local Body),GERASURY,"EO, CADC",Local body,Primary,Rural,22.295168,92.583971
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705022,GERASURY,15070502202,GERASURY UPS (SSA),GERASURY,"EO, CADC",SSA                                                                        ,Upper Primary only,Rural,22.295167,92.584084
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705023,BARUNASURY,15070502301,BARUNASURY P/S (Local Body),BARUNASURY,"EO, CADC",Local body,Primary,Rural,22.757722,92.517082
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705023,BARUNASURY,15070502302,BARUNASURY M/S (Local Body),BARUNASURY,"EO, CADC",Local body,Upper Primary only,Rural,22.757712,92.517113
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705024,TUNGOSORA,15070502401,TUNGOSORA LPS (SSA),TUNGOSORA,"EO, CADC",SSA                                                                        ,Primary,Rural,22.648942,92.529424
2015-16,Mizoram                       ,1507,LAWNGTLAI,150705025,SANGRASURY,15070502501,SANGARASURY LPS (SSA),SANGRASURY,"EO, CADC",SSA                                                                        ,Primary,Rural,22.621497,92.544228
2015-16,Mizoram                       ,1508,SAIHA,150801001,SIAHA VAIHPI - I,15080100102,SIAHA VAIHPI PS (LOCAL BODY),SIAHA VAIHPI - I,MADC,Local body,Primary,Urban,22.491368,92.978464
2015-16,Mizoram                       ,1508,SAIHA,150801001,SIAHA VAIHPI - I,15080100103,BAZAR P/S (LOCAL BODY),SIAHA VAIHPI - I,MADC,Local body,Primary,Urban,22.348359,93.063048
2015-16,Mizoram                       ,1508,SAIHA,150801001,SIAHA VAIHPI - I,15080100104,GOVT. SIAHA HIGH SCHOOL,SIAHA VAIHPI - I,MADC,Department of Education,Secondary Only,Urban,22.485036,92.977265
2015-16,Mizoram                       ,1508,SAIHA,150801001,SIAHA VAIHPI - I,15080100105,SIAHA VAIHPI UPS (SSA),SIAHA VAIHPI - I,MADC,SSA                                                                        ,Upper Primary only,Urban,22.491707,92.986655
2015-16,Mizoram                       ,1508,SAIHA,150801002,MEISAVAIH 'E',15080100201,MEISAVAIH E MS (LOCAL BODY), MEISAVAIH 'E',MADC,Local body,Upper Primary only,Urban,22.435562,92.964249
2015-16,Mizoram                       ,1508,SAIHA,150801002,MEISAVAIH 'E',15080100202,MEISAVAIH 'E' P/S (LOCAL BODY), MEISAVAIH 'E',MADC,Local body,Primary,Urban,22.169359,92.889675
2015-16,Mizoram                       ,1508,SAIHA,150801003,MEISATLAH I,15080100301,MEISATLA I MS (LOCAL BODY),MEISATLAH - I,MADC,Local body,Upper Primary only,Urban,22.233748,92.915519
2015-16,Mizoram                       ,1508,SAIHA,150801003,MEISATLAH I,15080100302,MEISATLAH - I P/S (LOCAL BODY),MEISATLAH - I,MADC,Local body,Primary,Urban,22.294356,93.141202
2015-16,Mizoram                       ,1508,SAIHA,150801003,MEISATLAH I,15080100303,RYUSA ELEMENTARY SCHOOL,MEISATLAH - I,MADC,Pvt. Unaided,Primary,Urban,22.258394,93.046241
2015-16,Mizoram                       ,1508,SAIHA,150801005,THOSAIH,15080100501,THOSAI PS (LOCAL BODY),THOSAIH,MADC,Local body,Primary,Urban,22.488918,92.974599
2015-16,Mizoram                       ,1508,SAIHA,150801005,THOSAIH,15080100502,THOSAI UPS (SSA),THOSAIH,MADC,SSA                                                                        ,Upper Primary only,Urban,22.490539,92.978009
2015-16,Mizoram                       ,1508,SAIHA,150801005,THOSAIH,15080100503,GRACE ACADEMY ,THOSAIH,MADC,Pvt. Unaided,Primary with Upper Primary,Urban,22.494643,92.983077
2015-16,Mizoram                       ,1508,SAIHA,150801006,NEW SAIHA 'W',15080100601,GOV'T. MODEL M/S,N. SAIHA 'W',MADC,Department of Education,Upper Primary only,Urban,22.490141,92.977736
2015-16,Mizoram                       ,1508,SAIHA,150801006,NEW SAIHA 'W',15080100602,LITTLE DIAMOND SCHOOL,N. SAIHA 'W',MADC,Pvt. Unaided,Primary with Upper Primary,Urban,22.498439,92.985910
2015-16,Mizoram                       ,1508,SAIHA,150801006,NEW SAIHA 'W',15080100603,ADVENTIST ENGLISH ACADEMY SIAHA,N. SAIHA 'W',MADC,Pvt. Unaided,Primary with Upper Primary,Urban,22.401841,92.957029
2015-16,Mizoram                       ,1508,SAIHA,150801006,NEW SAIHA 'W',15080100604,N. SIAHA 'W' PS (LOCAL BODY),N. SAIHA 'W',MADC,Local body,Primary,Urban,22.476303,22.476303
2015-16,Mizoram                       ,1508,SAIHA,150801006,NEW SAIHA 'W',15080100606,GOVT. SAIHA HSS,N. SAIHA 'W',MADC,Department of Education,Higher Secondary only/Jr. College,Urban,22.575470,92.957291
2015-16,Mizoram                       ,1508,SAIHA,150801006,NEW SAIHA 'W',15080100609,"ADVENTIST ENGLISH ACADEMY, HS SECTION",N. SAIHA 'W',MADC,Pvt. Unaided,Secondary Only,Urban,22.490320,92.998124
2015-16,Mizoram                       ,1508,SAIHA,150801006,NEW SAIHA 'W',15080100610,REHOBOTH HIGHER SECONDARY SCHOOL,N. SAIHA 'W',MADC,Pvt. Unaided,Higher Secondary only/Jr. College,Urban,22.479893,93.079263
2015-16,Mizoram                       ,1508,SAIHA,150801007,N.SAIHA 'E',15080100701,"GOV'T. M/S, N. SAIHA",N. SAIHA 'E',MADC,Department of Education,Upper Primary only,Urban,22.495053,92.983782
2015-16,Mizoram                       ,1508,SAIHA,150801007,N.SAIHA 'E',15080100702,GOV'T. BEAULAH M/S,N. SAIHA 'E',MADC,Department of Education,Upper Primary only,Urban,22.146988,93.009321
2015-16,Mizoram                       ,1508,SAIHA,150801007,N.SAIHA 'E',15080100703,NEW SAIHA E II PS II (LOCAL BODY),N. SAIHA 'E',MADC,Local body,Primary,Urban, 22.339977, 93.152325
2015-16,Mizoram                       ,1508,SAIHA,150801007,N.SAIHA 'E',15080100704,ELIM PUBLIC  SCHOOL,N. SAIHA 'E',MADC,Pvt. Unaided,Primary with Upper Primary,Urban,22.440726,93.099280
2015-16,Mizoram                       ,1508,SAIHA,150801007,N.SAIHA 'E',15080100705,BEAULAH P/S,N. SAIHA 'E',MADC,Pvt. Unaided,Primary,Urban,22.491368,92.978464
2015-16,Mizoram                       ,1508,SAIHA,150801007,N.SAIHA 'E',15080100706,GOVT. HIGH SCHOOL SAIHA,N. SAIHA 'E',MADC,Department of Education,Secondary Only,Urban,22.359095,92.980672
2015-16,Mizoram                       ,1508,SAIHA,150801007,N.SAIHA 'E',15080100707,ELIM PUBLIC H/S,N. SAIHA 'E',MADC,Pvt. Unaided,Secondary Only,Urban,22.317799,93.021530
2015-16,Mizoram                       ,1508,SAIHA,150801007,N.SAIHA 'E',15080100708,REHOBOT ENGLISH H/S,N. SAIHA 'W',MADC,Pvt. Unaided,Secondary Only,Urban,22.492106,92.986080
2015-16,Mizoram                       ,1508,SAIHA,150801007,N.SAIHA 'E',15080100709,LITTLE DIAMOND H/S,N. SAIHA 'W',MADC,Pvt. Unaided,Secondary Only,Urban,22.491856,92.990054
2015-16,Mizoram                       ,1508,SAIHA,150801009,COUNCIL VAIH,15080100901,COUNCIL VAIH MS (LOCAL BODY),COUNCIL VAIH,MADC,Local body,Upper Primary only,Urban,22.495615,92.996076
2015-16,Mizoram                       ,1508,SAIHA,150801009,COUNCIL VAIH,15080100902,COUNCIL VAIH P/S (LOCAL BODY),COUNCIL VAIH,MADC,Local body,Primary,Urban,22.485036,92.977265
2015-16,Mizoram                       ,1508,SAIHA,150801011,AMOTLAH,15080101101,AMOTLAH M/S (LOCAL BODY),AMOTLAH,MADC,Local body,Upper Primary only,Rural,22.489743,92.983493
2015-16,Mizoram                       ,1508,SAIHA,150801011,AMOTLAH,15080101102,AMOTLAH P/S- I (LOCAL BODY),AMOTLAH,MADC,Local body,Primary,Rural,22.491312,92.981334
2015-16,Mizoram                       ,1508,SAIHA,150801011,AMOTLAH,15080101103,AMOTLAH PS - II (SSA),AMOTLAH,MADC,SSA                                                                        ,Primary,Rural,22.488681,92.981739
2015-16,Mizoram                       ,1508,SAIHA,150801011,AMOTLAH,15080101104,RAWMIBAWK RMSA SECONDARY SCHOOL,AMOTLAH,MADC,RMSA                                                                       ,Secondary Only,Rural,22.317308,93.023725
2015-16,Mizoram                       ,1508,SAIHA,150801012,THIAHRA,15080101201,GOV'T. THIAHRA M/S,THIAHRA,MADC,Department of Education,Upper Primary only,Rural,22.489978,92.984908
2015-16,Mizoram                       ,1508,SAIHA,150801012,THIAHRA,15080101202,THIAHRA P/S (LOCAL BODY),THIAHRA,MADC,Local body,Primary,Rural,22.488681,92.981739
2015-16,Mizoram                       ,1508,SAIHA,150801013,TIPI FERRY,15080101301,GOVT. KALADAN MS TIPI FERRY,TIPI FERRY,MADC,Department of Education,Upper Primary only,Rural,22.490194,92.979556
2015-16,Mizoram                       ,1508,SAIHA,150801013,TIPI FERRY,15080101302,TIPI 'F' P/S (LOCAL BODY),TIPI FERRY,MADC,Local body,Primary,Rural,22.374075,93.037367
2015-16,Mizoram                       ,1508,SAIHA,150801014,TISOPI,15080101401,TISOHPI M/S (LOCAL BODY),TISOPI,MADC,Local body,Upper Primary only,Rural,22.309327,93.002161
2015-16,Mizoram                       ,1508,SAIHA,150801014,TISOPI,15080101402,TISOPI PS I (LOCAL BODY),TISOPI,MADC,Local body,Primary,Rural,22.196685,93.143850
2015-16,Mizoram                       ,1508,SAIHA,150801015,RIASIKAH,15080101501,RIASIKAH PS (LOCAL BODY),RIASIKAH,MADC,Local body,Primary,Rural,22.49046,92.97553
2015-16,Mizoram                       ,1508,SAIHA,150801015,RIASIKAH,15080101502,RIASIKAH UPS (SSA),RIASIKAH,MADC,SSA                                                                        ,Upper Primary only,Rural,22.48737,92.97793
2015-16,Mizoram                       ,1508,SAIHA,150801016,AMOBYU 'B',15080101601,AMOBYU 'B' M/S (LOCAL BODY),AMOBYU 'B',MADC,Local body,Upper Primary only,Rural,22.49046,92.97553
2015-16,Mizoram                       ,1508,SAIHA,150801016,AMOBYU 'B',15080101602,AMOBYU 'B' P/S-I (LOCAL BODY),AMOBYU 'B',MADC,Local body,Primary,Rural,22.49054,92.97319
2015-16,Mizoram                       ,1508,SAIHA,150801016,AMOBYU 'B',15080101603,AMOBYU 'B' PS - II (SSA),AMOBYU 'B',MADC,SSA                                                                        ,Primary,Rural,22.49207,92.97565
2015-16,Mizoram                       ,1508,SAIHA,150801016,AMOBYU 'B',15080101604,GOVT. MAUBAWK H/S,AMOBYU 'B',MADC,Department of Education,Secondary Only,Rural,22.49653,92.96815
2015-16,Mizoram                       ,1508,SAIHA,150801017,AMOBYU 'CH',15080101701,AMOBYU 'CH' PS (LOCAL BODY),AMOBYU 'CH',MADC,Local body,Primary,Rural,22.49474,92.9691
2015-16,Mizoram                       ,1508,SAIHA,150801017,AMOBYU 'CH',15080101702,AMOBYU 'CH' UPS (SSA),AMOBYU 'CH',MADC,SSA                                                                        ,Upper Primary only,Rural,22.4935,92.96814
2015-16,Mizoram                       ,1508,SAIHA,150801018,THEIVA,15080101801,GOV'T. THEIVA M/S,THEIVA,MADC,Department of Education,Upper Primary only,Rural,22.47153,92.97798
2015-16,Mizoram                       ,1508,SAIHA,150801018,THEIVA,15080101802,THEIVA P/S - I (LOCAL BODY),THEIVA,MADC,Local body,Primary,Rural,22.47153,92.97798
2015-16,Mizoram                       ,1508,SAIHA,150801018,THEIVA,15080101803,THEIVA PS II (LOCAL BODY),THEIVA,MADC,Local body,Primary,Rural,22.48042,92.9839
2015-16,Mizoram                       ,1508,SAIHA,150801019,KAOCHAO 'E',15080101901,GOVT KAOCHAO E II MS,KAOCHAO 'E',MADC,Department of Education,Upper Primary only,Rural,22.48809,92.98595
2015-16,Mizoram                       ,1508,SAIHA,150801019,KAOCHAO 'E',15080101902,KAOCHAO E II PS I (LOCAL BODY),KAOCHAO 'E',MADC,Local body,Primary,Rural,22.48996,92.98492
2015-16,Mizoram                       ,1508,SAIHA,150801019,KAOCHAO 'E',15080101903,kAOCHAO E I PS (LOCAL BODY),KAOCHAO 'E',MADC,Local body,Primary,Rural,22.48975,92.98349
2015-16,Mizoram                       ,1508,SAIHA,150801019,KAOCHAO 'E',15080101905,KAWLCHAW 'E' RMSA SECONDARY SCHOOL,KAOCHAO 'E',MADC,RMSA                                                                       ,Secondary Only,Rural,22.49108,92.98508
2015-16,Mizoram                       ,1508,SAIHA,150801019,KAOCHAO 'E',15080101906,BEISA MEMORIAL ENGLISH SCHOOL,KAOCHAO 'E',MADC,Pvt. Unaided,Primary with Upper Primary,Rural,22.49209,92.98632
2015-16,Mizoram                       ,1508,SAIHA,150801020,AMOBYU 'ZERO',15080102001,GOVT AMOBYU VAITHIE MS,AMOBYU 'ZERO',MADC,Department of Education,Upper Primary only,Rural,22.49244,92.98672
2015-16,Mizoram                       ,1508,SAIHA,150801020,AMOBYU 'ZERO',15080102002,AMOBYU VAITHIE PS I (LOCAL BODY),AMOBYU 'ZERO',MADC,Local body,Primary,Rural,22.49335,92.99035
2015-16,Mizoram                       ,1508,SAIHA,150801020,AMOBYU 'ZERO',15080102003,AMOBYU VAITHIE PS II (SSA),AMOBYU 'ZERO',MADC,SSA                                                                        ,Primary,Rural,22.49185,92.98998
2015-16,Mizoram                       ,1508,SAIHA,150801021,CHHAOLO - I,15080102101,CHHAOLO - I M/S (LOCAL BODY),CHHAOLO - I,MADC,Local body,Upper Primary only,Rural,22.49244,92.98672
2015-16,Mizoram                       ,1508,SAIHA,150801021,CHHAOLO - I,15080102102,CHHAOLO - I P/S-I (LOCAL BODY),CHHAOLO - I,MADC,Local body,Primary,Rural,22.4892,92.98055
2015-16,Mizoram                       ,1508,SAIHA,150801021,CHHAOLO - I,15080102103,CHHAOLO - I P/S-II (AIDED),CHHAOLO - I,MADC,COUNCIL AIDED                                                              ,Primary,Rural,22.48478,92.98064
2015-16,Mizoram                       ,1508,SAIHA,150801021,CHHAOLO - I,15080102104,CHHUARLUNG H/S (ADHOC),CHHAOLO - I,MADC,ADHOC AIDED                                                                ,Secondary Only,Rural,22.57373,92.95728
2015-16,Mizoram                       ,1508,SAIHA,150801021,CHHAOLO - I,15080102105,CHHAOLO - I UPS (SSA),CHHAOLO - I,MADC,SSA                                                                        ,Upper Primary only,Rural,22.57272,92.95674
2015-16,Mizoram                       ,1508,SAIHA,150801022,LOBO - I,15080102201,GOV'T. LOBO M/S,LOBO - I,MADC,Department of Education,Upper Primary only,Rural,22.56882,92.95659
2015-16,Mizoram                       ,1508,SAIHA,150801022,LOBO - I,15080102202,LOBO P/S - I (LOCAL BODY),LOBO - I,MADC,Local body,Primary,Rural,22.596,92.97041
2015-16,Mizoram                       ,1508,SAIHA,150801022,LOBO - I,15080102203,LOBO P/S- II (LOCAL BODY),LOBO - I,MADC,Local body,Primary,Rural,22.59767,92.97102
2015-16,Mizoram                       ,1508,SAIHA,150801022,LOBO - I,15080102204,LOBO UPS (SSA),LOBO - I,MADC,SSA                                                                        ,Upper Primary only,Rural,22.51532,92.93801
2015-16,Mizoram                       ,1508,SAIHA,150801023,NOAOTLAH - I,15080102301,NOAOTLAH - I M/S (LOCAL BODY),NOAOTLAH -I,MADC,Local body,Upper Primary only,Rural,22.5155,92.93777
2015-16,Mizoram                       ,1508,SAIHA,150801023,NOAOTLAH - I,15080102304,NAOATLAH I PS I (LOCAL BODY),NOAOTLAH -I,MADC,Local body,Primary,Rural,22.55577,93.00018
2015-16,Mizoram                       ,1508,SAIHA,150801023,NOAOTLAH - I,15080102305,NO-AOTLA  H/S (ADHOC),NOAOTLAH -I,MADC,ADHOC AIDED                                                                ,Secondary Only,Rural,22.55402,92.99647
2015-16,Mizoram                       ,1508,SAIHA,150801023,NOAOTLAH - I,15080102306,NOAOTLAH - I UPS (SSA),NOAOTLAH -I,MADC,SSA                                                                        ,Upper Primary only,Rural,22.53178,92.94879
2015-16,Mizoram                       ,1508,SAIHA,150801023,NOAOTLAH - I,15080102307,ENGLISH ACADEMIC SCHOOL,NOAOTLAH -I,MADC,Pvt. Unaided,Primary,Rural,22.53178,92.94879
2015-16,Mizoram                       ,1508,SAIHA,150801024,CHHAOLO - II,15080102401,GOV'T. CHHAOLO - II MS,CHHAOLO - II,MADC,Department of Education,Upper Primary only,Rural,22.43521,92.9651
2015-16,Mizoram                       ,1508,SAIHA,150801024,CHHAOLO - II,15080102402,CHHAOLO - II PS (LOCAL BODY),CHHAOLO - II,MADC,Local body,Primary,Rural,22.4346,92.9648
2015-16,Mizoram                       ,1508,SAIHA,150801025,IANA,15080102501,GOV'T. IANA M/S,IANA,MADC,Department of Education,Upper Primary only,Rural,22.43503,92.96555
2015-16,Mizoram                       ,1508,SAIHA,150801025,IANA,15080102502,IANA P/S- I (LOCAL BODY),IANA,MADC,Local body,Primary,Rural,22.43767,92.96575
2015-16,Mizoram                       ,1508,SAIHA,150801025,IANA,15080102503,IANA P/S - II (LOCAL BODY),IANA,MADC,Local body,Primary,Rural,22.43767,92.96575
