ac_year,state_name,district_code,district_name,blkcd,blkname,clucd,cluname,vilcd,vilname,schcd,schname,schstatus,pancd,panname,habitcd,habname,municipalcd,munname,city,cityname,aconstcd,constname,edublkcd,blkname,schmgt_desc,schmgt,schcat,rururb,schcat_desc,rururb,schtype,pincd,disthq,distcrc,estdyear,lowclass,highclass,ppsec_yn,ppstudent,ppteacher,workdays,schres_yn,resitype,schshi_yn,noinspect,visitscrc,visitsbrc,conti_r,conti_e,tlm_r,tlm_e,funds_e,funds_r,osrc_e,osrc_r,tchsan,tchpos,parapos,ntpos,medinstr1,medinstr2,medinstr3,medinstr4,supvar1,supvar2,supvar3,supvar4,supvar5,schmntcgrant_r,schmntcgrant_e,tle_r,tle_e,postaladdr,stdcode1,phone1,mobile1,stdcode2,phone2,mobile2,email,website,parasanct_ele,tchsanct_sec,tchposn_sec,parasanct_sec,paraposn_sec,tchsanct_hsec,tchposn_hsec,parasanct_hsec,paraposn_hsec,tchregu_upr,tchpara_upr,tchpart_upr,tchsanct_pr,parasanct_pr,ntsanct_sec,ntposn_sec,ntsanct_hsec,ntposn_hsec,anganwadi_yn,anganwadi_stu,anganwadi_tch,latdeg,latmin,latsec,londeg,lonmin,lonsec,approachbyroad,yearrecog,yearupgrd,cwsnsch_yn,visitsrtcwsn,distp,distu,dists,disth,meds1,meds2,meds3,meds4,medh1,medh2,medh3,medh4,boardsec,boardhsec,yearrecogs,yearrecogh,yearupgrds,yearupgrdh,schresupr_yn,schressec_yn,schreshsec_yn,cpp_b,cpp_g,c1_b,c1_g,c2_b,c2_g,c3_b,c3_g,c4_b,c4_g,c5_b,c5_g,c6_b,c6_g,c7_b,c7_g,c8_b,c8_g,c9_b,c9_g,c10_b,c10_g,c11_b,c11_g,c12_b,c12_g,tch_m,tch_f,tch_t,tchpri,tchupr,tchsec,tchhsec,tchnr_clstaught,tchcwsntrnd,tchdisable,tchregu,tchcont,tchpart
2013-14,Mizoram                       ,1503,AIZAWL,150311,KHAWRUHLIAN,1503110006,VANBAWNG,150311012,VANBAWNG,15031101204,VANBAWNG AIDED M/S,0,150311012,,15031101201,VANBAWNG,,,1503001,AIZAWL,1503013,Chalfilh,150310,DARLAWN,Department of Education,1,4,1,Upper Primary only,Rural,3,796261,82,17,1995,5,8,2,0,0,0,2,5,9,1,13,1,7000,7000,0,0,0,0,0,0,0,0,0,1,25,19,98,98,,,,,,7500,7500,0,0,,,2901481,9436785610,,2901481,9863437857,,,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,,,,,,,,,5,5,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,6,10,9,3,7,9,9,9,0,0,0,0,0,0,0,0,4,3,7,0,7,0,0,0,0,7,3,3,1
2013-14,Mizoram                       ,1503,AIZAWL,150311,KHAWRUHLIAN,1503110005,SUANGPUILAWN,150311012,VANBAWNG,15031101205,PRESBYTERIAN ENGLISH MEDIUM,0,150311012,,15031101201,VANBAWNG,,,1503001,AIZAWL,1503013,Chalfilh,150310,DARLAWN,Church                                                                     ,12,2,1,Primary with Upper Primary,Rural,3,796261,82,17,2003,1,8,1,14,2,0,2,5,2,1,2,1,0,0,0,0,0,0,500000,500000,0,0,4,2,19,98,98,98,,,,,,0,0,0,0,,,,9863772929,,,9485108735,,,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,999,0,,,,,,,,,5,5,,,,,9,0,0,7,6,4,4,5,5,1,4,0,5,1,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,7,4,11,6,5,0,0,0,0,11,11,0,0
2013-14,Mizoram                       ,1503,AIZAWL,150311,KHAWRUHLIAN,1503110001,KHAWRUHLIAN,150311012,VANBAWNG,15031101207,VANBAWNG GOVT. HIGH SCHOOL,0,,,15031101201,VANBAWNG,,,,,1503013,Chalfilh,,,Not Applicable,99,8,1,Secondary Only,Rural,0,796261,,,1975,9,10,2,,,,0,5,2,,,,,,,,,,,,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,0389,,943635436,,,,,,0,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,2,0,1979,,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,14,10,0,0,0,0,4,3,7,0,0,7,0,0,0,7,2,5,0
2013-14,Mizoram                       ,1503,AIZAWL,150311,KHAWRUHLIAN,1503110005,SUANGPUILAWN,150311013,KHAWLEK,15031101301,KHAWLEK P/S,0,150311013,,15031101301,KHAWLEK,,,1503001,AIZAWL,1503013,Chalfilh,150310,DARLAWN,Department of Education,1,1,1,Primary,Rural,3,796261,87,22,1972,1,4,1,25,0,0,2,5,2,0,2,0,5000,5000,0,0,0,0,0,0,0,2,0,0,25,98,98,98,,,,,,7500,7500,0,0,,,,7308272154,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,,,,,,,,,5,5,,,,,9,0,0,8,17,4,11,13,11,9,11,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,2,2,0,0
2013-14,Mizoram                       ,1503,AIZAWL,150311,KHAWRUHLIAN,1503110005,SUANGPUILAWN,150311013,KHAWLEK,15031101302,KHAWLEK M/S,0,150311013,,15031101301,KHAWLEK,,,1503001,AIZAWL,1503013,Chalfilh,150310,DARLAWN,Department of Education,1,4,1,Upper Primary only,Rural,3,796261,87,22,1977,5,8,2,0,0,0,2,5,2,1,10,2,7000,7000,0,0,0,0,0,0,0,0,0,1,25,19,98,98,,,,,,7500,7500,0,0,,,,9863822253,,,,,,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,,,,,,,,,5,5,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,10,10,9,9,9,19,3,4,0,0,0,0,0,0,0,0,2,4,6,0,6,0,0,0,0,6,5,1,0
2013-14,Mizoram                       ,1503,AIZAWL,150311,KHAWRUHLIAN,1503110001,KHAWRUHLIAN,150311013,KHAWLEK,15031101305,N.KHAWLEK RMSA SECONDARY SCHOOL,0,,,15031101301,KHAWLEK,,,,,1503013,Chalfilh,,,Not Applicable,99,8,1,Secondary Only,Rural,0,796261,0,0,2012,9,10,2,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,0389,,9612191427,,,,,,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,1,,,2,0,0,0,0,0,,,,,,,,,2,0,2012,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,6,8,0,0,0,0,5,1,6,0,0,6,0,0,0,6,0,6,0
2013-14,Mizoram                       ,1504,CHAMPHAI,150401,CHAMPHAI,1504010001,CHAMPHAI A,150401001,CHAMPHAI I,15040100101,GOVT.VENGSANG M/S,0,150401001,CHAMPHAI I,15040100101,VENGSANG,,,,,1504001,CHAMPHAI NORTH,150401,CHAMPHAI,Department of Education,1,4,2,Upper Primary only,Urban,3,796321,8,8,1969,5,8,2,0,0,0,2,5,2,0,4,1,7000,7000,6000,6000,0,0,0,0,10,0,0,1,25,98,98,98,,,,,,7500,7500,0,0,,,,9615558969,,,,,,2,,,,,,,,,10,2,0,0,0,,,,,2,,,0,0,0,0,0,0,1,1970,0,2,0,0,0,0,0,,,,,,,,,2,5,2001,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,3,6,4,6,4,0,0,0,0,0,0,0,0,3,9,12,0,12,0,0,0,0,12,10,2,0
2013-14,Mizoram                       ,1504,CHAMPHAI,150401,CHAMPHAI,1504010001,CHAMPHAI A,150401001,CHAMPHAI I,15040100102,GOVT. P/S-VII,0,150401001,CHAMPHAI I,15040100101,VENGSANG,,,,,1504001,CHAMPHAI NORTH,150401,CHAMPHAI,Department of Education,1,1,2,Primary,Urban,3,796321,0,0,1983,1,4,1,18,1,0,2,5,2,0,4,1,5000,5000,1500,1500,0,0,0,0,0,3,0,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9615558969,,,,,,,,,,,,,,,0,0,0,3,1,,,,,2,,,0,0,0,0,0,0,1,1985,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,2,1,3,2,4,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,0,0,0,3,3,0,0
2013-14,Mizoram                       ,1504,CHAMPHAI,150401,CHAMPHAI,1504010001,CHAMPHAI A,150401001,CHAMPHAI I,15040100103,KEIFANGTLANG P/S,0,150401001,CHAMPHAI I,15040100102,KEIFANG TLANG,,,,,1504001,CHAMPHAI NORTH,150401,CHAMPHAI,SSA                                                                        ,10,1,2,Primary,Urban,3,796321,6,6,2007,1,4,1,14,1,0,2,5,2,0,4,1,5000,5000,3000,3000,0,0,0,0,0,0,6,1,19,98,98,98,,,,,,7000,7000,0,0,,,,9612248508,,,,,,,,,,,,,,,0,0,0,0,8,,,,,2,,,0,0,0,0,0,0,1,2007,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,7,9,3,3,2,2,2,4,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,6,0,0,0,0,0,6,0,6,0
2013-14,Mizoram                       ,1504,CHAMPHAI,150401,CHAMPHAI,1504010001,CHAMPHAI A,150401001,CHAMPHAI I,15040100104,KEIFANGTLANG M/S,0,150401001,CHAMPHAI I,15040100102,KEIFANG TLANG,,,,,1504001,CHAMPHAI NORTH,150401,CHAMPHAI,SSA                                                                        ,10,4,2,Upper Primary only,Urban,3,796321,6,6,2007,5,8,2,0,0,0,2,5,2,0,4,1,7000,7000,4500,4500,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,7500,7500,0,0,,,,9612248508,,,,,,6,,,,,,,,,0,9,0,0,0,,,,,2,,,0,0,0,0,0,0,1,2007,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,3,3,7,8,3,0,0,0,0,0,0,0,0,1,8,9,0,9,0,0,0,0,9,0,9,0
2013-14,Mizoram                       ,1504,CHAMPHAI,150401,CHAMPHAI,1504010001,CHAMPHAI A,150401001,CHAMPHAI I,15040100106,GANDHI MEMORIAL GOVT. HIGH SCHOOL,0,150401001,CHAMPHAI I,15040100101,VENGSANG,,,,,1504001,CHAMPHAI NORTH,150401,CHAMPHAI,Not Applicable,99,8,2,Secondary Only,Urban,0,796321,,,1949,9,10,2,,,,0,,,,,,,,,,,,,,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,03831,234468,9612062695,,,,,,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,93,19,15,23,28,56,1,0,0,2,0,0,0,0,0,,,,,,,,,2,5,1949,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,60,31,51,0,0,0,0,7,5,12,0,0,12,0,0,0,12,11,1,0
2013-14,Mizoram                       ,1504,CHAMPHAI,150401,CHAMPHAI,1504010001,CHAMPHAI A,150401001,CHAMPHAI I,15040100107,VENGSANG HIGH SCHOOL,0,150401001,CHAMPHAI I,15040100101,VENGSANG,,,,,1504001,CHAMPHAI NORTH,150401,CHAMPHAI,Not Applicable,99,8,2,Secondary Only,Urban,0,796321,,,1990,9,10,2,,,,0,,,,,,,,,,,,,,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,9862598936,,,,,,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,93,20,29,23,29,13,1,0,0,2,0,0,0,0,0,,,,,,,,,2,5,1990,,0,,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,17,19,22,0,0,0,0,5,3,8,0,0,8,0,0,0,8,0,8,0
2013-14,Mizoram                       ,1504,CHAMPHAI,150401,CHAMPHAI,1504010001,CHAMPHAI A,150401001,CHAMPHAI I,15040100108,GANDHI MEMORIAL GOVT. HIGHER SECONDARY SCHOOL,0,150401001,CHAMPHAI I,15040100101,VENGSANG,,,,,1504001,CHAMPHAI NORTH,150401,CHAMPHAI,Not Applicable,99,11,2,Higher Secondary only/Jr. College,Urban,0,796321,,,1996,11,12,2,,,,0,,,,,,,,,,,,,,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,03831,235545,9436145823,,,,,,0,0,0,0,0,0,11,0,24,0,0,0,0,0,0,0,0,0,2,0,0,93,20,29,23,29,13,1,1996,0,2,0,0,0,0,0,,,,,,,,,5,2,1996,1996,0,,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,189,151,154,16,19,35,0,0,0,35,0,1,35,11,24,0
2013-14,Mizoram                       ,1504,CHAMPHAI,150401,CHAMPHAI,1504010001,CHAMPHAI A,150401002,CHAMPHAI II,15040100201,"GOVT. M/S, CHAMPHAI",0,150401002,CHAMPHAI II,15040100201,KAHRAWT VENG,,,,,1504001,CHAMPHAI NORTH,150401,CHAMPHAI,Department of Education,1,4,2,Upper Primary only,Urban,3,796321,0,0,1945,5,8,2,0,0,0,2,5,2,0,5,1,7000,7000,6000,6000,0,0,0,0,9,0,0,2,25,98,98,98,,,,,,7500,7500,0,0,,,,9856258665,,,,,,2,,,,,,,,,9,3,0,0,0,,,,,2,,,0,0,0,0,0,0,1,1947,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2,4,1,0,0,0,0,0,0,0,0,5,7,12,0,12,0,0,0,0,12,9,2,1
2013-14,Mizoram                       ,1504,CHAMPHAI,150401,CHAMPHAI,1504010001,CHAMPHAI A,150401002,CHAMPHAI II,15040100202,GOVT. L.M. M/S,0,150401002,CHAMPHAI II,15040100201,KAHRAWT VENG,,,,,1504001,CHAMPHAI NORTH,150401,CHAMPHAI,Department of Education,1,4,2,Upper Primary only,Urban,3,796321,0,0,1972,5,8,2,0,0,0,2,5,2,0,4,1,7000,7000,5000,5000,0,0,0,0,7,0,0,1,19,98,98,98,,,,,,7500,7500,0,0,,,,9436377029,,,,,,3,,,,,,,,,7,3,0,0,0,,,,,2,,,0,0,0,0,0,0,1,1975,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,3,6,4,4,4,0,0,0,0,0,0,0,0,5,5,10,0,10,0,0,0,0,10,7,3,0
2013-14,Mizoram                       ,1504,CHAMPHAI,150401,CHAMPHAI,1504010001,CHAMPHAI A,150401002,CHAMPHAI II,15040100203,GOVT. P/S-I,0,150401002,CHAMPHAI II,15040100201,KAHRAWT VENG,,,,,1504001,CHAMPHAI NORTH,150401,CHAMPHAI,Department of Education,1,1,2,Primary,Urban,3,796310,0,0,1912,1,4,1,63,1,0,2,5,2,0,5,1,5000,5000,4000,4000,0,0,0,0,0,2,6,0,19,98,98,98,,,,,,7500,7500,0,0,,,,,,,,,,,,,,,,,,,0,0,0,2,5,,,,,2,,,0,0,0,0,0,0,1,1913,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,26,24,10,10,6,10,8,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,8,0,0,0,0,0,8,2,6,0
2013-14,Mizoram                       ,1504,CHAMPHAI,150401,CHAMPHAI,1504010001,CHAMPHAI A,150401002,CHAMPHAI II,15040100204,GOVT. P/S-V,0,150401002,CHAMPHAI II,15040100201,KAHRAWT VENG,,,,,1504001,CHAMPHAI NORTH,150401,CHAMPHAI,Department of Education,1,1,2,Primary,Urban,3,796321,0,0,1972,1,4,1,18,1,0,2,5,2,0,5,1,5000,5000,1500,1500,0,0,0,0,0,2,2,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9856580036,,,,,,,,,,,,,,,0,0,0,2,2,,,,,2,,,0,0,0,0,0,0,1,1975,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,8,10,0,5,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,4,2,2,0
2013-14,Mizoram                       ,1504,CHAMPHAI,150401,CHAMPHAI,1504010001,CHAMPHAI A,150401002,CHAMPHAI II,15040100206,B.C. ACADEMY,0,150401002,CHAMPHAI II,15040100201,KAHRAWT VENG,,,,,1504001,CHAMPHAI NORTH,150401,CHAMPHAI,Pvt. Unaided,5,2,2,Primary with Upper Primary,Urban,3,796321,0,0,2001,1,8,1,101,4,0,2,5,2,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,19,98,98,98,,,,,,0,0,0,0,,,,9436145140,,,,,,8,,,,,,,,,0,9,0,0,8,,,,,2,,,0,0,0,0,0,0,1,2003,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,55,46,16,22,20,20,24,20,18,27,15,19,23,22,29,18,22,27,0,0,0,0,0,0,0,0,7,8,15,6,9,0,0,0,0,15,0,15,0
2013-14,Mizoram                       ,1504,CHAMPHAI,150401,CHAMPHAI,1504010001,CHAMPHAI A,150401002,CHAMPHAI II,15040100208,BC LALTHLAMUANA ENGLISH ACADEMY (HS SECTION),0,150401002,CHAMPHAI II,15040100201,KAHRAWT VENG,,,,,1504001,CHAMPHAI NORTH,150401,CHAMPHAI,Not Applicable,99,8,2,Secondary Only,Urban,0,796321,,,2001,9,10,2,,,,0,,,,,,,,,,,,,,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,9436145140,,,,,,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,93,19,50,23,28,56,1,0,0,2,0,0,0,0,0,,,,,,,,,2,5,2005,,0,,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,45,28,30,0,0,0,0,7,3,10,0,0,10,0,0,0,10,0,10,0
2013-14,Mizoram                       ,1504,CHAMPHAI,150401,CHAMPHAI,1504010002,CHAMPHAI B,150401003,CHAMPHAI III,15040100301,GOVT. VENGTHLANG M/S,0,150401003,CHAMPHAI III,15040100301,VENGTHLANG,,,,,1504001,CHAMPHAI NORTH,150401,CHAMPHAI,Department of Education,1,4,2,Upper Primary only,Urban,3,796321,0,0,1962,5,8,2,0,0,0,2,5,2,0,7,1,7000,7000,5500,5500,0,0,0,0,9,0,0,0,19,98,98,98,,,,,,7500,7500,0,0,,,,9862025613,,,,,,0,,,,,,,,,9,2,2,0,0,,,,,2,,,0,0,0,0,0,0,1,1969,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,25,26,22,28,10,21,12,30,0,0,0,0,0,0,0,0,5,8,13,0,13,0,0,0,0,13,9,2,2
2013-14,Mizoram                       ,1504,CHAMPHAI,150401,CHAMPHAI,1504010002,CHAMPHAI B,150401003,CHAMPHAI III,15040100304,GOVT. P/S-II,0,150401003,CHAMPHAI III,15040100301,VENGTHLANG,,,,,1504001,CHAMPHAI NORTH,150401,CHAMPHAI,Department of Education,1,1,2,Primary,Urban,3,796321,0,0,1912,1,4,1,71,2,0,2,5,2,0,7,1,7000,7000,3500,3500,0,0,0,0,0,3,4,0,19,98,98,98,,,,,,7500,7500,0,0,,,,9862596693,,,,,,,,,,,,,,,0,0,0,3,4,,,,,2,,,0,0,0,0,0,0,1,1980,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,39,32,14,12,12,12,5,23,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,7,0,0,0,0,0,7,3,4,0
2013-14,Mizoram                       ,1504,CHAMPHAI,150401,CHAMPHAI,1504010002,CHAMPHAI B,150401003,CHAMPHAI III,15040100305,HOLY ANGELS SCHOOL,0,150401003,CHAMPHAI III,15040100301,VENGTHLANG,,,,,1504001,CHAMPHAI NORTH,150401,CHAMPHAI,Pvt. Unaided,5,2,2,Primary with Upper Primary,Urban,3,796321,0,0,1995,1,8,1,218,2,0,2,5,2,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,19,98,98,98,,,,,,0,0,0,0,,,,9862614510,,,,,,9,,,,,,,,,0,9,0,0,7,,,,,2,,,0,0,0,0,0,0,1,2000,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,118,100,49,39,39,56,44,52,52,49,45,38,49,38,31,38,30,37,0,0,0,0,0,0,0,0,5,12,17,8,9,0,0,0,0,17,0,17,0
2013-14,Mizoram                       ,1504,CHAMPHAI,150401,CHAMPHAI,1504010002,CHAMPHAI B,150401003,CHAMPHAI III,15040100307,KAITHIANGI ACADEMY,0,150401003,CHAMPHAI III,15040100301,VENGTHLANG,,,,,1504001,CHAMPHAI NORTH,150401,CHAMPHAI,Pvt. Unaided,5,2,2,Primary with Upper Primary,Urban,3,796321,0,0,2000,1,8,1,34,2,0,2,5,2,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,19,98,98,98,,,,,,0,0,0,0,,,,9862775526,,,,,,6,,,,,,,,,0,6,0,0,8,,,,,2,,,0,0,0,0,0,0,1,2005,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,20,14,11,8,12,8,8,7,4,7,8,4,9,4,5,5,11,5,0,0,0,0,0,0,0,0,5,6,11,5,6,0,0,0,0,11,0,11,0
2013-14,Mizoram                       ,1504,CHAMPHAI,150401,CHAMPHAI,1504010002,CHAMPHAI B,150401003,CHAMPHAI III,15040100308,"PCS, VENGTHLANG",0,150401003,CHAMPHAI III,15040100301,VENGTHLANG,,,,,1504001,CHAMPHAI NORTH,150401,CHAMPHAI,Church                                                                     ,12,2,2,Primary with Upper Primary,Urban,3,796321,0,0,1996,1,8,1,66,2,0,2,5,2,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,19,98,98,98,,,,,,0,0,0,0,,03831,235961,9856606481,,,,,,6,,,,,,,,,0,6,0,0,6,,,,,2,,,0,0,0,0,0,0,1,1997,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,38,28,14,7,7,16,20,14,10,14,6,14,17,12,13,8,9,8,0,0,0,0,0,0,0,0,4,8,12,6,6,0,0,0,0,12,1,11,0
2013-14,Mizoram                       ,1504,CHAMPHAI,150401,CHAMPHAI,1504010002,CHAMPHAI B,150401003,CHAMPHAI III,15040100309,HOLY MISSION SCHOOL,0,150401003,CHAMPHAI III,15040100301,VENGTHLANG,,,,,1504001,CHAMPHAI NORTH,150401,CHAMPHAI,Pvt. Unaided,5,2,2,Primary with Upper Primary,Urban,3,796321,0,0,2005,1,8,1,145,2,0,2,5,2,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,19,98,98,98,,,,,,0,0,0,0,,03831,234483,,,,,,,7,,,,,,,,,0,8,0,0,8,,,,,2,,,0,0,0,0,0,0,1,2009,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,70,74,25,29,22,34,23,22,20,20,18,21,22,16,14,16,10,11,0,0,0,0,0,0,0,0,8,9,17,9,8,0,0,0,0,17,0,17,0
2013-14,Mizoram                       ,1504,CHAMPHAI,150401,CHAMPHAI,1504010002,CHAMPHAI B,150401003,CHAMPHAI III,15040100312,KING SOLOMON'S SCHOOL,0,150401003,CHAMPHAI III,15040100301,VENGTHLANG,,,,,1504001,CHAMPHAI NORTH,150401,CHAMPHAI,Pvt. Unaided,5,2,2,Primary with Upper Primary,Urban,3,796321,0,0,2006,1,8,1,53,2,0,2,5,2,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,19,98,98,98,,,,,,0,0,0,0,,,,9615021800,,,,,,7,,,,,,,,,0,5,0,0,8,,,,,2,,,0,0,0,0,0,0,1,2008,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,35,23,10,13,10,16,12,12,10,12,10,8,13,10,15,13,14,18,0,0,0,0,0,0,0,0,5,5,10,5,5,0,0,0,0,10,0,10,0
2013-14,Mizoram                       ,1504,CHAMPHAI,150401,CHAMPHAI,1504010002,CHAMPHAI B,150401003,CHAMPHAI III,15040100313,GOVT. ROSELAND P/S,0,150401003,CHAMPHAI III,15040100301,VENGTHLANG,,,,,1504001,CHAMPHAI NORTH,150401,CHAMPHAI,Department of Education,1,1,2,Primary,Urban,3,796321,0,0,1971,1,4,1,68,2,0,2,5,2,0,7,1,5000,5000,3000,3000,0,0,0,0,0,5,1,0,19,98,98,98,,,,,,7500,7500,0,0,,03831,234213,,,,,,,,,,,,,,,,0,0,0,5,1,,,,,2,,,0,0,0,0,0,0,1,1974,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,34,34,12,13,18,17,18,15,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,6,0,0,0,0,0,6,5,1,0
2013-14,Mizoram                       ,1504,CHAMPHAI,150401,CHAMPHAI,1504010002,CHAMPHAI B,150401003,CHAMPHAI III,15040100314,GOVT. ROSELAND M/S,0,150401003,CHAMPHAI III,15040100301,VENGTHLANG,,,,,1504001,CHAMPHAI NORTH,150401,CHAMPHAI,Department of Education,1,4,2,Upper Primary only,Urban,3,796321,0,0,1971,5,8,2,0,0,0,2,5,2,0,7,1,7000,7000,4500,4500,0,0,0,0,7,0,0,0,19,98,98,98,,,,,,7500,7500,0,0,,03831,234213,9862076320,,,,,,3,,,,,,,,,7,3,2,0,0,,,,,2,,,0,0,0,0,0,0,1,1974,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,18,17,23,15,12,17,17,11,0,0,0,0,0,0,0,0,4,8,12,0,12,0,0,0,0,12,7,3,2
2013-14,Mizoram                       ,1504,CHAMPHAI,150401,CHAMPHAI,1504010002,CHAMPHAI B,150401003,CHAMPHAI III,15040100315,KEENDRIYA VIDYALAYA SCHOOL,0,150401003,CHAMPHAI III,15040100301,VENGTHLANG,,,,,1504001,CHAMPHAI NORTH,150401,CHAMPHAI,Central Govt.,7,2,2,Primary with Upper Primary,Urban,3,796321,0,0,2010,1,8,2,0,0,0,2,5,2,0,2,0,0,0,0,0,0,0,0,0,5,2,3,0,19,98,98,98,,,,,,0,0,0,0,,03831,234310,,,,,,,2,,,,,,,,,5,2,0,2,2,,,,,2,,,0,0,0,0,0,0,1,2010,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,25,13,13,21,19,16,15,18,10,15,19,15,15,17,15,8,0,0,0,0,0,0,0,0,9,3,12,10,2,0,0,0,0,12,7,5,0
2013-14,Mizoram                       ,1504,CHAMPHAI,150401,CHAMPHAI,1504010002,CHAMPHAI B,150401003,CHAMPHAI III,15040100317,CHAMPHAI GOVT. HIGH SCHOOL,0,150401003,CHAMPHAI III,15040100301,VENGTHLANG,,,,,1504001,CHAMPHAI NORTH,150401,CHAMPHAI,Not Applicable,99,8,2,Secondary Only,Urban,0,796321,,,1975,9,10,2,,,,0,,,,,,,,,,,,,,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,03831,234461,9615949632,,,,,,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,93,19,6,23,28,37,1,0,0,2,0,0,0,0,0,,,,,,,,,2,5,1975,,0,,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,40,32,32,0,0,0,0,7,5,12,0,0,12,0,0,0,12,11,1,0
