"code","Schname", "lat", "long", "Remarks"
"15060400802","THUAMPUI P/S","22.9765644941","92.7061450481","Completed"
"15060400805","THUAMPUI RMSA SECONDARY SCHOOL ","22.981937834","92.7021512389","Completed"
"15060400901","LUNGDAI \'S\' M/S","23.0562783544","92.7000671625","Completed"
"15060400902","LUNGDAI \'S\' P/S","23.0549308438","92.7015370131","Completed"
"15060401001","SERTE M/S","23.0826434112","92.6997828484","Completed"
"15060401002","SERTE  P/S","23.0828950931","92.6993215084","Completed"
"15060401004","SERTE HS","23.0819426472","92.7011963725","Completed"
"15060401101","SERTLANGPUI M/S","23.1276228334","92.6871335506","Completed"
"15060401102","SERTLANGPUI P/S","23.1269667039","92.6883029938","Completed"
"15060401104","SERTLANGPUI GOVT. HS","23.1269667039","92.6883029938","Completed"
"15060401201","BUARPUI M/S","23.2751455855","92.6541316509","Completed"
"15060401202","STANDARD M/S, BUARPUI","23.280201464","92.6539492607","Completed"
"15060401203","BUARPUI P/S - I","23.278461","92.653264","Completed"
"15060401204","BUARPUI P/S - II","23.282511","92.65375","Completed"
"15060401206","ENGLISH MEDIUM SCHOOL P/S, BUARPUI","23.277319","92.654592","Completed"
"15060401208","BUARPUI GOVT. HS","23.2799846466","92.656545639","Completed"
"15060401301","S. KHAWLEK P/S","23.366492","92.633911","Completed"
"15060401302","NEW KHAWLEK P/S","23.317703","92.643703","Completed"
"15060401303","S. KHAWLEK M/S","23.366336","92.633911","Completed"
"15060401304","NEW KHAWLEK M/S","23.317486","92.643883","Completed"
"15060401401","DENGSUR AIDED M/S","23.3809340069","92.6125144958","Completed"
"15060401402","DENGSUR P/S","23.3809537026","92.6128900051","Completed"
"15060401403","DENGSUR RMSA SECONDARY SCHOOL ","23.3810915725","92.6122194529","Completed"
"15060401501","BUNGTLANG \'W\' P/S","23.252875","92.636281","Completed"
"15060401502","BUNGTLANG \'W\' AIDED M/S","23.253467","92.636264","Completed"
"15060401601","KAWLHAWK P/S","23.196647","92.679586","Completed"
"15060401602","KAWLHAWK M/S","23.195867","92.679672","Completed"
"15060401701","THENHLUM M/S","23.1969373855","92.5862181187","Completed"
"15060401702","THENHLUM P/S","23.1967401558","92.5865614414","Completed"
"15060401703","S.L. MEMORIAL SCHOOL","23.196393","92.586137","Completed"
"15060401705","LITTLE ANGELS SCHOOL P/S","23.196077","92.586107","Completed"
"15060401706","LITTLE ANGELS SCHOOL M/S","23.196077","92.586107","Completed"
"15060401708","THENHLUM RMSA SECONDARY SCHOOL","23.2008128903","92.5829672813","Completed"
"15060401901","KAWNPUI \'W\' M/S","23.2909729001","92.5369459391","Completed"
"15060401902","KAWNPUI \'W\' P/S","23.2885535912","92.5376808643","Completed"
"15060402001","DARNGAWN \'W\' M/S","23.345393255","92.5291997194","Completed"
"15060402002","DARNGAWN \'W\' P/S","23.3451666934","92.5291916728","Completed"
"15060402101","CHANGPUI M/S","23.1731493846","92.6089203358","Completed"
"15060402102","CHANGPUI P/S","23.1728238976","92.6091134548","Completed"
"15060402201","LUNGCHEM M/S","23.1303953147","92.6115489006","Completed"
"15060402202","LUNGCHEM P/S","23.1275932336","92.6135230064","Completed"
"15060402301","PHAIRUANGKAI M/S","22.8253371068","92.6387679577","Completed"
"15060402302","PHAIRUANGKAI P/S","22.8241257382","92.6400017738","Completed"
"15060402305","ROTLANG \'W\' P/S","22.819369","92.643106","Completed"
"15060402307","ROTLANG \'W\' SYNOD P/S","22.819453","92.642471","Completed"
"15060402308","CHAWNPUI P/S","22.821258","92.639219","Completed"
"15060402309","PHAIRUANGKAI RMSA SECONDARY SCHOOL ","22.8243383465","92.6383253932","Completed"
"15060402310","ROTLANG \'W\' UPS","22.819531","92.642586","Completed"
"15060402501","BELTHEI M/S","22.903536","92.624461","Completed"
"15060402502","B.C.M. PVT. P/S, BELTHEI","22.904543","92.624567","Completed"
"15060402503","BELTHEI P/S","22.903489","92.624256","Completed"
"15060402504","PHAIRUANGCHHUAH P/S","22.945217","92.59135","Completed"
"15060402601","PANGTLANG P/S","22.987006","92.606089","Completed"
"15060402702","DINTHAR M/S PUTLUNGASIH","22.9575560713","92.6118278503","Completed"
"15060402703","SYNOD PVT P/S PUTLUNGASIH","22.958077","92.611937","Completed"
"15060402704","VUAKMUAL P/S","22.967958","92.638409","Completed"
"15060402705","B.C.M PVT. M/S, PUTLUNGASIH","22.957012","92.61243","Completed"
"15060402706","PUTLUNGASIH HS","22.9573313228","92.6119351387","Completed"
"15060402801","ZAWLPUI P/S","23.036725","92.579403","Completed"
"15060402803","SYNOD PVT. M/S, ZAWLPUI","23.042401","92.579541","Completed"
"15060402804","ZAWLPUI M/S","23.036725","92.579403","Completed"
"15060402805","BCM P/S ZAWLPUI","23.036618","92.579903","Completed"
"15060402806","ZAWLPUI RMSA SECONDARY SCHOOL ","23.0374959008","92.581564486","Completed"
"15060402901","KAUCHHUAH P/S","22.949442","92.593458","Completed"
"15060403001","BOLIA VENG M/S","23.076744","92.565442","Completed"
"15060403003","BOLIA VENG P/S","23.076706","92.565236","Completed"
"15060403201","TUISEN P/S","23.074956","92.563244","Completed"
"15060403203","TUISENCHHUAH UPS","23.074683","92.564425","Completed"
"15060403301","BUNGHMUN M/S","23.1786233664","92.4903666973","Completed"
"15060403303","BUNGHMUN P/S - II","23.1857835884","92.4883443117","Completed"
"15060403305","TLEU P/S","23.2042248193","92.5336951017","Completed"
"15060403306","BUNGHMUN GOVT. HS","23.1806255057","92.4897497892","Completed"
"15060403307","TLEU UPS","23.2030562927","92.5347411633","Completed"
"15060403501","SESAWM P/S","23.2457970054","92.4845677614","Completed"
"15060403502","SESAWM AIDED M/S","23.2449048651","92.486166358","Completed"
"15060403601","LAISAWRAL M/S","23.2665856345","92.4750298262","Completed"
"15060403602","LAISAWRAL P/S","23.2666718774","92.4745899439","Completed"
"15060403701","OLD SACHAN P/S","23.222923","92.414314","Completed"
"15060403702","BCM PS ","23.22361","92.413965","Completed"
"15060403703","NEW SACHAN P/S (SSA)","23.235864","92.408436","Completed"
"15060403704","SALMUR P/S (SSA)","23.222261","92.414131","Completed"
"15060403705","PHAINUAM P/S","23.213086","92.434922","Completed"
"15060403706","PHAINUAM UPS","23.213289","92.435828","Completed"
"15060403707","OLD SACHAN MS","23.223103","92.412167","Completed"
"15060403708","NEW SACHAN UPS","23.223103","92.412167","Completed"
"15060403709","VUAKMUAL UPS. SALMUR","23.222961","92.414342","Completed"
"15060403801","SAZAIKAWN M/S","22.884769","92.733975","Completed"
"15060403802","SAZAIKAWN P/S","22.885269","92.733519","Completed"
"15060403803","BETHEL P/S ","22.897608","92.721667","Completed"
"15070100101","BUNGTLAI \'S\' M/S","22.3625433237","92.7588075399","Completed"
"15070100102","BUNGTLANG \'S\' P/S-I","22.3617818102","92.758756578","Completed"
"15070100103","BUNGTLANG \'S\'P/S-II","22.3562228832","92.7577453852","Completed"
"15070100104","SYNOD HOME MISSION P/S","22.357383802","92.7601379156","Completed"
"15070100105","ST.ENGLISH MEDIUM SCHOOL","22.4178820468","92.7444899082","Completed"
"15070100107","BUNGTLANG (S) GOVERNMENT HIGH SCHOOL","22.3629947728","92.7602934837","Completed"
"15070100108","AGAPE CHILDREN TRAINNING CENTRE","22.3590805119","92.7576005459","Completed"
"15070100110","REV. SAIBANGLOVA MEMORIAL SCHOOL","22.3561683099","92.757166028","Completed"
"15070100201","HMUNNUAM M/S","22.4178126206","92.7462588251","Completed"
"15070100202","HMUNNUAM P/S","22.418742433","92.7462561429","Completed"
"15070100301","DILTLANG M/S","22.4930279309","92.7245986462","Completed"
"15070100303","DILTLANG P/S-II","22.4883961669","92.7250733972","Completed"
"15070100306","DILTLANG GOVERNMENT HIGH SCHOOL","22.4878286475","92.7253335714","Completed"
"15070100401","CHAWNGTELUI P/S","22.5241972293","92.7039939165","Completed"
"15070100402","HOME MISSION P/S","22.5248265394","92.7044659853","Completed"
"15070100403","CHAWNGTELUI M/S","22.5230426609","92.7045544982","Completed"
"15070100404","BCM PRIMARY SCHOOL CHAWNGTELUI","22.5242046621","92.7040341496","Completed"
"15070100501","KAWRTHINDENG M/S","22.3177334497","92.791838944","Completed"
"15070100502","KAWRTHINDENG P/S","22.3176019412","92.791659236","Completed"
"15070100503","SYNOD HOME MISSION P/S","22.3132819432","92.7941161394","Completed"
"15070100601","SAIKHAWTHLIR P/S","22.3643391894","92.7364218235","Completed"
"15070100602","SAIKHAWTHLIR UPS UPGRADED","22.3642722169","92.7364164591","Completed"
"15070100701","TUITHUMHNAR M/S","22.2328649162","92.7932913601","Completed"
"15070100702","TUITHUMHNAR P/S","22.2326042223","92.7955363691","Completed"
"15070100703","SYNOD HOME MISSION SCHOOL,TUITHUMHNAR","22.2330536086","92.7926382422","Completed"
"15070100704","TUITHUMHNAR RMSA SECONDARY SCHOOL","22.2299724282","92.794419229","Completed"
"15070100802","LUNGHAUKA P/S","22.2326091879","92.7597798407","Completed"
"15070100902","HMAWNGBU P/S","22.1642633743","92.8059835732","Completed"
"15070100904","BORDER M/S HMAWNGBU","22.1641689819","92.8063295782","Completed"
"15070100905","HOME MISSION SCHOOL HMAWNGBU ","22.1643304426","92.8046196699","Completed"
"15070100907","HMAWNGBU HIGH SCHOOL","22.1586320108","92.8071436286","Completed"
"15070100908","ECM P/S","22.1586469155","92.8071409464","Completed"
"15070101001","HMAWNGBUCHHUAH M/S","22.1487697505","92.7708774805","Completed"
"15070101002","HMAWNGBUCHHUAH P/S","22.1487697505","92.7708774805","Completed"
"15070101101","SABUALTLANG P/S","22.1191912483","92.8095294535","Completed"
"15070101102","SABUALTLANG UPS UPGRADED","22.1178469622","92.8089165688","Completed"
"15070101201","KAKICHHUAH P/S","22.1360620664","92.8424964845","Completed"
"15070101301","HRUITEZAWL P/S","22.2467927135","92.8303299844","Completed"
"15070101302","BCM P/S","22.2531205904","92.8290599585","Completed"
"15070101303","HRUITEZAWL UPS","22.2469242886","92.8302414715","Completed"
"15070101304","PRESBYTERIAN SCHOOL HRUITEZAWL","22.2486124108","22.2486124108","Completed"
"15070101305","BRIGHTER ENGLISH SCHOOL","22.2425698324","92.8312110901","Completed"
"15070101402","NGENGPUITLANG P/S","22.2935486961","92.7788744867","Completed"
"15070101404","BCM  MISSION SCHOOL","22.2991746431","92.7756732702","Completed"
"15070101501","TUIDANGTLANG P/S","22.3317371519","92.7127942443","Completed"
"15070101701","M.KAWNPUI M/S","22.3321638904","92.7129001915","Completed"
"15070101702","M.KAWNPUI P/S-I","22.3319926989","92.7150352299","Completed"
"15070101703","BCM CHAKMA SCHOOL","22.3317371519","92.7127942443","Completed"
"15070101705","SYNOD HOME MISSION SCHOOL","22.3319802937","92.7150553465","Completed"
"15070101801","SAIBAWH M/S","22.334466271","92.6798017323","Completed"
"15070101802","SAIBAWH P/S","22.3343273353","92.6796890795","Completed"
"15070101803","SYNOD HOME MISSION SCHOOL SAIBAWH","22.3356968382","92.682839334","Completed"
"15070101901","CHIKHURLUI M/S-I","22.2879845681","92.6841415465","Completed"
"15070101902","CHIKHURLUI P/S","22.288778748","92.7058982849","Completed"
"15070102001","NGHALIMLUI P/S","22.3552901723","92.6589730382","Completed"
"15070102002","HOME MISSION P/S","22.3528789863","92.6612824202","Completed"
"15070102003","NGHALIMLUI UPS","22.3533403893","92.6617571712","Completed"
"15070102004","HERMON COMPT. M/S","22.3569298541","92.6545125246","Completed"
"15070102005","NGHALIMLUI RMSA SECONDARY SCHOOL","22.3569720242","92.6550033689","Completed"
"15070102101","VASEIKAI UPS","22.3610376561","92.6443563402","Completed"
"15070102102","VASEIKAI P/S","22.3607399934","92.6442651451","Completed"
"15070102201","FANGFARLUI P/S","22.3337343761","92.646471262","Completed"
"15070102202","FANGFARLUI UPS","22.3339576665","92.6455432177","Completed"
"15070102301","DAMLUI P/S","22.3835564777","92.650102973","Completed"
"15070102302","DAMLUI UPS","22.3810912176","92.6467448473","Completed"
"15070102501","VATHUAMPUI M/S","22.2331181612","92.6848724484","Completed"
"15070102502","VATHUAMPUI P/S-II","22.2322789749","92.6853606105","Completed"
"15070102503","SYNOD COMPREHENSIVE M/S","22.1767424871","92.6870208979","Completed"
"15070102504","SALVATION P/S","22.1811138888","92.6872944832","Completed"
"15070102506","BCM NAZARETH","22.1836447689","92.6870423555","Completed"
"15070102601","CHAMDURTLANG M/S","22.2355562419","92.6523372531","Completed"
"15070102602","CHAMDURTLANG P/S","22.237130296","92.6571732759","Completed"
"15070102603","THE SALVATION ARMY SCHOOL CHAMDURTLANG","22.17838923","92.6869618893","Completed"
"15070102604","lLIKBK PRIMARY SCHOOL","22.2331851966","92.6853847504","Completed"
"15070102605","CHAMDURTLANG-II P/S","22.2537982942","92.6408788562","Completed"
"15070102701","CHAMDUR \'P\' M/S","22.2723134833","92.665514946","Completed"
"15070102702","CHAMDUR \'P\' P/S","22.2724773017","92.6663732529","Completed"
"15070102703","BCM P/S CAHMDUR","22.2743190036","92.6676017046","Completed"
"15070102704","SEKULHKAI UPS UPGRADED","22.3257403452","92.7358840406","Completed"
"15070102705","SYNOD HOME MISSION SCHOOL CHAMDOR \'P\'","22.275684131","92.6667433977","Completed"
"15070102706","CHAMDUR \'P\' RMSA SECONDARY SCHOOL","22.2227099098","92.6378023624","Completed"
"15070102802","BOLISORA P/S","22.289446352","92.6528656483","Completed"
"15070102901","MAUTLANG M/S","22.1807388478","92.6597911119","Completed"
"15070102902","MAUTLANG P/S","22.1813970318","92.6602685452","Completed"
"15070103002","TUICHAWNGTLANG P/S","22.1836373179","92.687010169","Completed"
"15070103102","NGUNLINGKHUA UPS","22.1526004637","92.678539753","Completed"
"15070103301","SAKEILUI M/S","22.5477795312","92.6241740584","Completed"
"15070103302","SAKEILUI P/S","22.5475764022","92.6240828633","Completed"
"15070103303","SAKEILUI-II P/S","22.5494887756","92.6239702106","Completed"
"15070103304","SAKEILUI-II UPS UPGRADED","22.5494763899","92.6239621639","Completed"
"15070103402","JOGNASURY P/S","22.5024347174","92.6338085532","Completed"
"15070103501","SUMSILUI M/S","22.5910193806","92.6356995106","Completed"
"15070103502","SUMSILUI P/S","22.5912199692","92.6357772946","Completed"
"15070103601","KARLUI P/S","22.4315285805","92.6480644941","Completed"
"15070103602","KARLUI-II P/S","22.4403941414","92.6439097524","Completed"
"15070103603","KARLUI UPS","22.4319624508","92.6455539465","Completed"
"15070103701","PANDAWNGLUI P/S","22.4116558663","92.6467368007","Completed"
"15070103702","PANDAWNGLUI UPS UPGRADED","22.4116633051","92.6464551687","Completed"
"15070103801","CHAWNGTE \'P\' M/S","22.6183487416","92.6498025656","Completed"
"15070103803","CHAWNGTE \'P\'P/S-II","22.6172543839","92.6486384869","Completed"
"15070103805","CHAWNGTE (P) GOVERNMENT HIGH SCHOOL","22.6150161229","92.6455056667","Completed"
"15070103901","HMUNLAI M/S","22.587807447","92.6727247238","Completed"
"15070103902","HMUNLAI P/S","22.5907494523","92.6717430353","Completed"
"15070103903","HMUNLAI-II P/S","22.5801252473","92.6750099659","Completed"
"15070104001","MUALBU \'L\' M/S","22.5568184693","92.6730331779","Completed"
"15070104002","MUALBU \'L\' P/S","22.5570116766","92.672791779","Completed"
"15070104101","TUIKHURLUI M/S","22.6011995023","92.6491561532","Completed"
"15070104102","TUIKHURLUI P/S","22.6012341694","92.6489710808","Completed"
"15070104202","DARNAMTLANG UPS","22.2823457611","92.7532500029","Completed"
"15070104303","T.DUMZAU P/S","22.1443700155","92.7604731917","Completed"
"15070104304","T.DUMZAU UPS UPGRADED","22.1443700155","92.7604731917","Completed"
"15070104401","ZOCHACHHUAH PS","22.1340545698","92.7731667459","Completed"
"15070104402","ZOCHACHHUAH UPS UPGRADED","22.1340471162","92.7731761336","Completed"
"15070104501","LAITLANG P/S","22.1540363332","92.7494359016","Completed"
"15070104502","LAITLANG UPS UPGRADED","22.1540363332","92.7494359016","Completed"
"15070104601","DUMZAUTLANG PS","22.1469512432","92.7636945248","Completed"
"15070104602","DUMZAUTLANG UPS","22.1469512432","92.7636945248","Completed"
"15070104701","TUISENTLANG P/S","22.1161473289","92.6802241802","Completed"
"15070104702","TUISENTLANG M/S","22.1154515667","92.6807391644","Completed"
"15070104801","SEDAILUI P/S","22.6008850219","92.6453876495","Completed"
"15070104802","SEDAILUI UPS UPGRADED","22.6008676883","92.6453956962","Completed"
"15070104901","SEKULH P/S","22.3257750812","92.7358679473","Completed"
"15070105001","NGENGPUICHHUAH LPS","22.3333250095","92.8238511086","Completed"
"15070105101","NGENGPUIKAI M/S","22.5112709631","92.7769875526","Completed"
"15070105102","NGENGPUIKAI P/S","22.5124900531","92.7771833539","Completed"
"15070105103","NGENGPUIKAI RMSA SECONDARY SCHOOL","22.5124727084","92.7771806717","Completed"
"15070200101","THINGKAH GOVT M/S","22.5583492585","92.8805422783","Completed"
"15070200102","THINGKAH GOVT P/S-I","22.5583591664","92.8803169727","Completed"
"15070200103","THINGKAH GOVT P/S-II","22.5579033993","92.8802955151","Completed"
"15070200104","D.K.ENGLISH SCHOOL","22.5596670116","92.8802204132","Completed"
"15070200106","THINGKAH HIGH SCHOOL","22.5580817431","92.87997365","Completed"
"15070200201","A.O.C GOVT M/S","22.5400282136","92.8833425045","Completed"
"15070200202","A.O.C GOVT P/S-I","22.538596315","92.8870761395","Completed"
"15070200203","A.O.C GOVT P/S-II","23.7243630328","92.7193308677","Completed"
"15070200205","LAIRAM GOVERNMENT HIGH SCHOOL","22.54094300","92.88272300","Completed"
"15070200302","LAWNGTLAI-III P/S-I","22.5332550537","92.896463871","Completed"
"15070200303","LAWNGTLAI-III P/S-II","22.5359281876","92.8904691339","Completed"
"15070200304","PROVIDENCE E.S PRIVATE","22.5341469299","92.8943556547","Completed"
"15070200401","MODEL ENGLISH SCHOOL","22.5360693989","92.9009592533","Completed"
"15070200402","STANDARD P/S LAWNGTLAI","22.5374170933","92.8980571032","Completed"
"15070200404","DONBOSCO SCHOOL (PRIVATE)","22.5323433521","92.9007929564","Completed"
"15070200406","REGION GOVERNMENT HIGHER SECONDARY SCHOOL","22.5335374818","92.89960742","Completed"
"15070200407","REGION GOVERNMENT HIGH SCHOOL","22.5336365792","92.8998273611","Completed"
"15070200408","SOURTHERN PUBLIC GOVERNMENT HIGH SCHOOL","22.5356779706","92.9010021687","Completed"
"15070200409","DONBOSCO SCHOOL","22.5322938029","92.900750041","Completed"
"15070200501","MAMPUI GOVT M/S","22.5279135858","92.847443819","Completed"
"15070200502","MAMPUI P/S-I","22.5260108238","92.846596241","Completed"
"15070200503","MAMPUI P/S-II","22.5245168399","92.8443646431","Completed"
"15070200505","MAMPUI HIGH SCHOOL","22.5251535813","92.8442627192","Completed"
"15070200601","BAZAR M/S","22.5329379408","92.9000741243","Completed"
"15070200602","BAZAR P/S","22.5326406467","92.9001170397","Completed"
"15070200603","MLJ ENGLISH SCHOOL (PVT)","22.5325365937","92.8983548284","Completed"
"15070200604","DOWN TOWN E.SCHOOL","22.5304010112","92.8990870714","Completed"
"15070200606","ML. JUNIOR ENGLISH SCHOOL","22.5325019093","92.8983306885","Completed"
"15070200607","DOWNTOWN HIGH SCHOOL, LAWNGTLAI","22.5304109212","92.8990709782","Completed"
"15070200612","SOUTH HEAT ACADEMY (HSS) ","22.5420298739","92.8822374344","Completed"
"15070200701","ROSEBUD M/S","22.5284041374","92.905497551","Completed"
"15070200702","COUNCIL VENG P/S","22.5295983011","92.9028260708","Completed"
"15070200704","H.LIANBAWI MI SCHOOL (PVT)","22.5296131662","92.9122808576","Completed"
"15070200707","SOUTH HEATH ACADEMY, LAWNGTLAI","22.542039783","92.8821408749","Completed"
"15070200802","CHANDMARY-I P/S-I","22.5227503008","92.895745039","Completed"
"15070200803","CHANDAMRY-I P/S-II","22.5254186828","92.8990548849","Completed"
"15070200804","N.E.S (PVT)","22.5269324774","92.897053957","Completed"
"15070200805","JJ ENGLISH SCHOOL (PVT)","22.5241526324","92.8949779272","Completed"
"15070200806","CHANDMARY-I MS","22.5226115535","92.8958362341","Completed"
"15070200808","NGURNUNSANGI ENGLISH HIGH SCHOOL","22.5270365347","92.8969627619","Completed"
"15070200809","JEHOVAH JIRE ENGLISH SCHOOL, LAWNGTLAI","22.5241253788","92.8949591517","Completed"
"15070200901","CHANDMARY-II P/S","22.5235505731","92.9014393687","Completed"
"15070200902","CHANDMARY - 11 M/S","22.5235505731","92.9022976756","Completed"
"15070201001","SOUTHERN STANDARD M/S","22.5196631391","92.8922742605","Completed"
"15070201003","COLLEGE VENG P/S-II","22.5155154311","92.8916493058","Completed"
"15070201005","COLLEGE VENG P/S-I","22.5194277587","92.891831696","Completed"
"15070201006","EBENEZER ENGLISH SCHOOL","22.5193757272","92.8906273842","Completed"
"15070201008","CHANDMARY GOVERNMENT HIGH SCHOOL","22.5192022888","92.892357409","Completed"
"15070201101","THANZINGA MEMORIAL M/S","22.5036068038","92.8951120377","Completed"
"15070201102","CHAWNHU P/S","22.5037951297","92.8951710463","Completed"
"15070201301","PAITHAR GOVT M/S","22.437215893","92.9082334042","Completed"
"15070201302","PATHAR P/S-I","22.4373522468","92.9077237844","Completed"
"15070201303","PAITHAR P/S-II","23.7243630328","92.7193308677","Completed"
"15070201304","KALADAN GOVERNMENT HIGH SCHOOL","22.4363283504","92.9083299637","Completed"
"15070201401","GREEN HILL M/S SAIKAH","22.4585251264","92.9074622691","Completed"
"15070201402","SAIKAH \'U\' PS","22.4616037375","92.9099312425","Completed"
"15070201403","SAIKAH LPS","22.4532328293","92.9129017889","Completed"
"15070201404","BAWNGKAWN P/S","22.4589415609","92.893357873","Completed"
"15070201501","CHAWNTLANGPUI M/S","22.431761631","92.9284921288","Completed"
"15070201502","CHAWNTLANGPUI P/S","22.4320839342","92.9291962087","Completed"
"15070201601","SIHTLANGPUI M/S","22.4205251757","92.9369464517","Completed"
"15070201602","SIHTLANGPUI P/S","22.416924954","92.9367814958","Completed"
"15070201603","SIHTLANGPUI RMSA SECONDARY SCHOOL","22.4167414691","92.9407069087","Completed"
"15070201701","KAWLCHAW \'W\' M/S","22.3944065749","92.9612646997","Completed"
"15070201702","KAWLCHAW \'W\' P/S","22.394369376","92.9619567096","Completed"
"15070201801","R.VANHNE P/S","22.4062749916","92.8993526101","Completed"
"15070201802","R.VANHNE M/S","22.4066370293","92.8992533684","Completed"
"15070201901","RULKUAL M/S","22.3886356686","92.8776776791","Completed"
"15070201902","RULKUAL P/S-I","22.3953241443","92.8768864274","Completed"
"15070201903","RULKUAL P/S-II","22.3894838357","92.8764009476","Completed"
"15070201904","LIAPHA P/S","22.3507505591","92.8724554181","Completed"
"15070201905","RULKUAL RMSA SECONDARY SCHOOL","22.3886183084","92.8775945306","Completed"
"15070202001","SAIZAWH \'E\' P/S","22.3655149231","92.8327265382","Completed"
"15070202002","SAIZAWH\'E\' M/S","22.3655918167","92.8327600658","Completed"
"15070202101","ELECTRIC GOVT M/S","22.534924","92.891177","Completed"
"15070202102","ADVANTIST ENGLISH SCHOOL","22.5335374818","92.8940874338","Completed"
"15070300101","IGM SANGAU","22.7411114621","93.0572006106","Completed"
"15070300102","SANGAU-I P/S-I","22.7382790501","93.0541911721","Completed"
"15070300103","SANGAU-I P/S-II","22.7413761474","93.0585122108","Completed"
"15070300104","SANGAU-II P/S-II","22.740438615","93.0503851175","Completed"
"15070300107","BLUE MOUNTAIN ENGLISH SCHOOL","22.7392462821","93.0502536893","Completed"
"15070300201","SANGAU GOVT M/S","22.7450544777","93.0480623245","Completed"
"15070300202","SANGAU-II P/S-I","22.7367923196","93.0479872227","Completed"
"15070300203","SANGAU-II P/S-II","22.740438615","93.0503851175","Completed"
"15070300205","BLUE MOUNTIAN E.SCHOOL","22.7392635982","93.0501812696","Completed"
"15070300206","DONBOSCO SCHOOL SANGAU","22.7330444994","93.0460587144","Completed"
"15070300302","PANGKHUA GOVT M/S","22.7627694335","93.0748066306","Completed"
"15070300304","PANGKHUA P/S-II","22.7630291302","93.0746296048","Completed"
"15070300305","PANGKHUA P/S-I","22.760498921","93.0743479729","Completed"
"15070300308","BETHEL GOVT. HIGH SCHOOL, PANGKHUA","22.7528783305","93.0737096071","Completed"
"15070300401","THALTLANG M/S","22.6927941088","93.0626749992","Completed"
"15070300402","THALTLANG P/S","22.6914751565","93.0632087588","Completed"
"15070300501","SENTETFIANG P/S","22.712747589","93.0480435491","Completed"
"15070300502","SENTETFIANG M/S","22.7128267636","93.0504924059","Completed"
"15070300601","LUNGPHER M/S-I","22.61882164","93.0124506354","Completed"
"15070300602","LUNGPHER M/S-II","22.6203146021","93.0097898841","Completed"
"15070300603","LUNGPHER P/S-I","22.6201041523","93.0092641711","Completed"
"15070300605","LUNGPHER P/S-III","22.6165957843","93.0138105154","Completed"
"15070300608","RAMTHAR HIGH SCHOOL","22.6189875255","93.0109620094","Completed"
"15070300701","VAWMBUK M/S-I","22.5968561419","93.0787923932","Completed"
"15070300703","VAWMBUK P/S-I","22.5965986065","93.0789721012","Completed"
"15070300704","VAWMBUK P/S-II","22.6004095855","93.0749487877","Completed"
"15070300705","VAWMBUK PS-III","22.5961627763","93.0762523413","Completed"
"15070300706","BLUE MOUNTAIN M/S","22.5998425264","93.0754825473","Completed"
"15070300708","VAWMBUK GOVERNMENT LAI HIGH SCHOOL","22.5969948145","93.0784839392","Completed"
"15070300801","ARCHHUANG M/S","22.631222884","93.0781728029","Completed"
"15070300802","ARCHHUANG P/S","22.6315224411","93.0784061551","Completed"
"15070300803","ARCHHUANG PS-II","22.6308317259","93.0780494213","Completed"
"15070300901","TIALDAWNGILUNG M/S","22.6015808399","93.0973184109","Completed"
"15070300902","TIALDAWNGILUNG P/S","22.6018136038","93.0981016159","Completed"
"15070301001","SIACHANGKAWN M/S","22.6009865472","93.0251026154","Completed"
"15070301002","SIACHANGKAWN P/S-I","22.5985127761","93.0272081494","Completed"
"15070301003","CIACHANGKAWN P/S-II","22.6021776062","93.0249631405","Completed"
"15070301004","SIACHANGKAWN ENGLISH MEDIUM SCHOOL","22.6011276919","93.0259260535","Completed"
"15070301006","SIACHANGKAWN RMSA SECONDARY SCHOOL","22.6045572173","93.0239975452","Completed"
"15070301101","BUALPUI GOVT M/S","22.5498380534","93.0344098806","Completed"
"15070301102","BUALPUI P/S-I","22.5519436099","93.0353808403","Completed"
"15070301103","BUALPUI P/S-II","22.549268309","93.0348712206","Completed"
"15070301104","LALSANGA ENGLISH SCHOOL","22.5511112997","93.0346941948","Completed"
"15070301201","BUALPUI P/S-III","22.5519287473","93.0360245705","Completed"
"15070301204","BETHLEHEM P/S","22.5555997706","93.0346995592","Completed"
"15070301207","BUALPUI NG HIGHER SECONDARY SCHOOL","22.5466499319","93.0325993896","Completed"
"15070301301","LUNGZARHTUM M/S","22.5257605888","93.0361238122","Completed"
"15070301302","LUNGZARHTUM P/S-I","22.5231293777","93.032092452","Completed"
"15070301303","LUNGZARHTUM P/S-II","22.5231467211","93.032374084","Completed"
"15070301304","TLANGPUI LPS","22.516328134","93.0300968885","Completed"
"15070301305","LUNGZARHTUM NEW SECONDARY SCHOOL","22.5258373936","93.035954833","Completed"
"15070301401","LUNGTIAN GOVT M/S","22.7304222011","92.9638302326","Completed"
"15070301402","LUNGTIAN PUBLIC M/S","22.7182105348","92.9715120792","Completed"
"15070301403","LUNGTIAN P/S-I","22.7213872563","92.9697847366","Completed"
"15070301404","LUNGTIAN P/S-II","22.7213872563","92.9697847366","Completed"
"15070301405","LUNGTIAN P/S-III","22.7266420449","92.9648065567","Completed"
"15070301407","MODERN GOVT. HIGH SCHOOL, LUNGTIAN","22.7184183599","92.9712116718","Completed"
"15070301409","J.K.S. LUNGTIAN","22.7274831881","92.9649782181","Completed"
"15070301601","CHEURAL M/S","22.7167508016","93.0128395557","Completed"
